customer_city,customer_state,geolocation_lat,geolocation_lng,total_orders,total_sales
sao paulo,SP,-23.6073366641094,-46.51330006874218,5,555.49
sao paulo,SP,-23.60727718166227,-46.66109337422718,7,2317.6
sao paulo,SP,-23.607162758152878,-46.588788873955465,1,15.0
sao paulo,SP,-23.607110911277815,-46.53119020950815,2,204.89
sao paulo,SP,-23.607065980745592,-46.70458436752859,10,2045.6200000000001
sao paulo,SP,-23.60702388573718,-46.70493308856589,1,30.97
sao paulo,SP,-23.606923245485127,-46.512386302516774,9,1384.3600000000001
sao paulo,SP,-23.606821547140417,-46.622655542274515,14,1572.39
sao paulo,SP,-23.606814609417057,-46.6892159563453,4,533.4300000000001
sao paulo,SP,-23.606543729666658,-46.63962779604523,5,416.70000000000005
sao paulo,SP,-23.60654202186106,-46.65701373063708,7,683.5999999999999
sao paulo,SP,-23.606501763403656,-46.53722056492476,3,414.37
sao paulo,SP,-23.606419613388436,-46.63123905005017,34,3297.2400000000002
sao paulo,SP,-23.606375444414635,-46.73749142075063,13,1306.58
sao paulo,SP,-23.60636135481361,-46.56094791984409,5,922.38
sao paulo,SP,-23.60634365283654,-46.61793727227997,8,494.65000000000003
sao paulo,SP,-23.60630174767596,-46.64486589633163,4,207.7
sao paulo,SP,-23.606213117621074,-46.60917170458759,2,70.9
sao paulo,SP,-23.606195893797842,-46.51679800990393,5,886.79
sao paulo,SP,-23.606183740840486,-46.65931170929813,12,1260.44
sao paulo,SP,-23.606145102513928,-46.60149470431425,1,86.9
sao paulo,SP,-23.606127435337704,-46.446847130366386,4,397.8
sao paulo,SP,-23.606116666040357,-46.642949623130654,7,977.79
sao paulo,SP,-23.606089943326268,-46.595975346003286,1,12.8
sao paulo,SP,-23.605995441952235,-46.5349233833642,2,214.9
sao paulo,SP,-23.605966882765838,-46.673408830411425,7,951.49
sao paulo,SP,-23.605905918512416,-46.661276579305856,9,1355.65
sao paulo,SP,-23.605850519316682,-46.63410662514822,5,231.82
sao paulo,SP,-23.60567392342068,-46.481512620852826,5,419.57
sao paulo,SP,-23.60561565443457,-46.48921337527956,2,174.8
sao paulo,SP,-23.60559733202136,-46.50215173897916,8,641.1999999999999
sao paulo,SP,-23.60551442876972,-46.49030091198303,8,3162.6600000000003
sao paulo,SP,-23.60545856528855,-46.59200607685887,3,661.99
sao paulo,SP,-23.605378819544356,-46.61387919950284,11,1414.57
sao paulo,SP,-23.605350718362082,-46.60696250667714,2,168.8
sao paulo,SP,-23.605179120863514,-46.488969519908174,1,11.9
sao paulo,SP,-23.60511571545259,-46.665708597106075,19,2113.32
sao paulo,SP,-23.60497215144589,-46.62000602777738,14,1405.68
sao paulo,SP,-23.60487445712046,-46.663514496896894,3,99.7
sao paulo,SP,-23.6047804796032,-46.69355855742373,32,3463.12
sao paulo,SP,-23.604773757845216,-46.708079026233214,1,89.9
sao paulo,SP,-23.60474408402971,-46.669288711338574,22,2531.2400000000002
sao paulo,SP,-23.604533636672187,-46.528421629953044,16,1762.87
sao paulo,SP,-23.604057532378825,-46.518010988685795,2,409.79999999999995
sao paulo,SP,-23.60387381668223,-46.53546787222216,1,57.31
sao paulo,SP,-23.603832673240486,-46.540862440609374,5,269.61
sao paulo,SP,-23.603826749836145,-46.72927448372839,3,550.64
sao paulo,SP,-23.603725702261563,-46.66684160844491,12,760.59
sao paulo,SP,-23.603573787295968,-46.79514648924704,9,1102.07
sao paulo,SP,-23.603560852067645,-46.5217538720597,1,16.9
sao paulo,SP,-23.603407665278702,-46.722686849184385,3,156.79
sao paulo,SP,-23.60298171671886,-46.6833381488449,1,20.89
sao paulo,SP,-23.602942796657434,-46.622983496693976,4,1309.89
sao paulo,SP,-23.60288915849467,-46.40002928160747,5,639.48
sao paulo,SP,-23.60285393041032,-46.49870518457736,1,50.19
sao paulo,SP,-23.602836068402997,-46.736004328232454,1,19.9
sao paulo,SP,-23.602799154531507,-46.658023570070284,1,32.9
sao paulo,SP,-23.6027555437402,-46.56692499212758,4,665.9300000000001
sao paulo,SP,-23.6027356999657,-46.643956717931665,14,1609.48
sao paulo,SP,-23.602705431158114,-46.62176814565115,9,1315.76
sao paulo,SP,-23.602704704866493,-46.473957534162366,2,118.9
sao paulo,SP,-23.602704285372067,-46.47248337804868,6,408.02
sao paulo,SP,-23.602433331647315,-46.589762259093334,2,109.8
sao paulo,SP,-23.60219596125753,-46.686347486241566,2,67.99000000000001
sao paulo,SP,-23.60212720471841,-46.63292581249196,10,955.74
sao paulo,SP,-23.602122532189536,-46.43667160303353,2,334.89
sao paulo,SP,-23.60201559314473,-46.49375540666453,5,495.68
sao paulo,SP,-23.60197394512295,-46.67991676821996,10,1135.44
sao paulo,SP,-23.60197217355608,-46.683672201054634,1,12.5
sao paulo,SP,-23.601966289229022,-46.67739208345249,3,175.87
sao paulo,SP,-23.60189036207672,-46.689582287270596,2,193.51
sao paulo,SP,-23.60187620356977,-46.47704707518403,4,368.78
sao paulo,SP,-23.601869883755835,-46.514122898498066,3,358.8
sao paulo,SP,-23.60185598318482,-46.60890962544776,13,1914.99
sao paulo,SP,-23.601828712347775,-46.48434983176877,2,59.989999999999995
sao paulo,SP,-23.60179975051552,-46.75180065859525,7,876.49
sao paulo,SP,-23.60164020391801,-46.62995639142875,9,894.71
sao paulo,SP,-23.60161922053799,-46.66615719260359,14,2424.32
sao paulo,SP,-23.601526169671374,-46.51461732235465,1,112.0
sao paulo,SP,-23.601465264332134,-46.70129231763575,6,475.03999999999996
sao paulo,SP,-23.601429515197342,-46.71741044164156,6,711.75
sao paulo,SP,-23.60142667544826,-46.64483387554035,16,1443.17
sao paulo,SP,-23.60132013885133,-46.65993834854292,4,705.97
sao paulo,SP,-23.60131700883481,-46.614006370029635,4,294.69
sao paulo,SP,-23.601310247283596,-46.612151882675725,1,55.49
sao paulo,SP,-23.601251249174847,-46.55894891701506,4,551.35
sao paulo,SP,-23.601190973796925,-46.667509452155585,11,1686.77
sao paulo,SP,-23.601092055866467,-46.55369625087329,11,1473.02
sao paulo,SP,-23.601070948161322,-46.453584379340725,3,45.59
sao paulo,SP,-23.600908392460727,-46.529252574561596,1,85.8
sao paulo,SP,-23.60090592975239,-46.72671324365675,4,402.48
sao paulo,SP,-23.600788676457864,-46.67137818658837,21,2229.37
sao paulo,SP,-23.600761658958007,-46.52099070896159,1,27.99
sao paulo,SP,-23.60072893207739,-46.60538260065287,5,1295.3000000000002
sao paulo,SP,-23.60072725840743,-46.570179221765166,2,235.77
sao paulo,SP,-23.60066372574635,-46.562641546435984,1,47.0
sao paulo,SP,-23.60062679626441,-46.54953091064057,9,820.72
sao paulo,SP,-23.600609746209464,-46.46323209668442,6,472.88
sao paulo,SP,-23.600609181469384,-46.639783553158175,14,2011.04
sao paulo,SP,-23.60060739233015,-46.51784626660821,1,55.5
sao paulo,SP,-23.600561673505208,-46.61909399741095,10,795.69
sao paulo,SP,-23.600461999607678,-46.65531792495907,1,29.99
sao paulo,SP,-23.600388991569535,-46.644505725843345,8,1333.5
sao paulo,SP,-23.60030209739548,-46.79351778854304,1,99.99
sao paulo,SP,-23.60006395854132,-46.65286118294113,1,116.0
sao paulo,SP,-23.60001479181681,-46.7396865924674,7,1682.4
sao paulo,SP,-23.599660024269006,-46.625287837524446,6,305.39
sao paulo,SP,-23.599614658313637,-46.730714317287905,3,348.76
sao paulo,SP,-23.599582806918818,-46.63783819608213,8,1008.29
sao paulo,SP,-23.59954352753761,-46.68276804152073,13,2265.37
sao paulo,SP,-23.599535586507248,-46.73543637154784,6,813.83
sao paulo,SP,-23.599489055245005,-46.53346455698533,3,364.42
sao paulo,SP,-23.59941403527031,-46.52443946351162,2,170.89000000000001
sao paulo,SP,-23.5993718301227,-46.557920032388935,3,258.69
sao paulo,SP,-23.5992321833992,-46.59764015981752,2,174.9
sao paulo,SP,-23.59917301361541,-46.64802915518622,7,882.49
sao paulo,SP,-23.599110932471415,-46.72485501533489,2,131.89000000000001
sao paulo,SP,-23.5989878397035,-46.54197183827237,2,167.0
sao paulo,SP,-23.598934365282272,-46.52639750269024,7,1220.5900000000001
sao paulo,SP,-23.598861141327777,-46.44038224218922,4,350.70000000000005
sao paulo,SP,-23.598832907301777,-46.609852476405145,3,155.98
sao paulo,SP,-23.59869175080098,-46.56248317931866,3,123.3
sao paulo,SP,-23.598686095364105,-46.5740033994577,4,517.77
sao paulo,SP,-23.59857912413625,-46.630801434892334,9,1170.22
sao paulo,SP,-23.59851913872316,-46.58897640156412,3,303.79
sao paulo,SP,-23.59840257836959,-46.54732485107044,2,106.78999999999999
sao paulo,SP,-23.598386316952038,-46.536700083372814,4,314.79
sao paulo,SP,-23.598361277966994,-46.64643661788217,7,934.88
sao paulo,SP,-23.59835055769763,-46.61245522550356,10,1644.3
sao paulo,SP,-23.59822835666077,-46.66241093510209,4,148.60000000000002
sao paulo,SP,-23.598111102968712,-46.704672268056946,1,21.7
sao paulo,SP,-23.59808487426019,-46.716907787131824,1,347.9
sao paulo,SP,-23.598058277570143,-46.740716342708815,5,370.77
sao paulo,SP,-23.597937614115065,-46.47739830709131,1,325.0
sao paulo,SP,-23.59792729959545,-46.67991973244728,7,667.74
sao paulo,SP,-23.597796348685407,-46.494533647351304,1,250.89000000000001
sao paulo,SP,-23.59779371811119,-46.64392305383595,8,1030.24
sao paulo,SP,-23.597787481892404,-46.68397116792925,18,1660.96
sao paulo,SP,-23.597763031403005,-46.49076261964961,4,265.69
sao paulo,SP,-23.59774524474553,-46.723030552919404,1,59.9
sao paulo,SP,-23.597730447858044,-46.5265236810902,5,2222.57
sao paulo,SP,-23.59752756602233,-46.619584763467806,2,265.65
sao paulo,SP,-23.597292747278164,-46.594155154187916,1,559.99
sao paulo,SP,-23.59726522454868,-46.66825430003385,3,313.62
sao paulo,SP,-23.59713487958609,-46.76615820634795,8,1577.1100000000001
sao paulo,SP,-23.59701793763902,-46.74276541469741,2,411.33000000000004
sao paulo,SP,-23.596983265499667,-46.670529616645666,3,203.89
sao paulo,SP,-23.5969743467028,-46.64449150794482,14,1966.79
sao paulo,SP,-23.59696486626193,-46.69861843897608,1,89.0
sao paulo,SP,-23.596895686427423,-46.580619253195366,8,866.59
sao paulo,SP,-23.59680687665703,-46.482133608663695,2,259.9
sao paulo,SP,-23.596803948794257,-46.63462180317357,22,3056.81
sao paulo,SP,-23.596746827785218,-46.795405866043915,7,840.87
sao paulo,SP,-23.596716585304087,-46.48373878756404,2,205.0
sao paulo,SP,-23.596691922335097,-46.600517415347056,13,1938.79
sao paulo,SP,-23.59668322338375,-46.43126800506239,6,2307.96
sao paulo,SP,-23.596523948660987,-46.490285572221495,2,2668.99
sao paulo,SP,-23.59646390161827,-46.546662096723736,2,2022.97
sao paulo,SP,-23.596323188534,-46.540394801220586,3,144.19
sao paulo,SP,-23.596317030418536,-46.4855365569179,2,458.8
sao paulo,SP,-23.59624022686252,-46.57760922400359,3,206.8
sao paulo,SP,-23.59623345091977,-46.73045208091811,14,2784.34
sao paulo,SP,-23.595926505405902,-46.67558950596611,17,1997.3899999999999
sao paulo,SP,-23.595858035754958,-46.66888854263692,6,1269.15
sao paulo,SP,-23.595818626086405,-46.49848234727586,1,29.9
sao paulo,SP,-23.595676391547645,-46.631109743822606,4,177.07
sao paulo,SP,-23.595660012825835,-46.78908352314471,10,1556.75
sao paulo,SP,-23.595641020616696,-46.601156270070724,5,689.5
sao paulo,SP,-23.595608042070673,-46.64327183856407,9,1226.71
sao paulo,SP,-23.59549859480055,-46.55972696351707,1,99.9
sao paulo,SP,-23.595498020056485,-46.53310582777934,5,1068.19
sao paulo,SP,-23.595480536632664,-46.65915840467708,2,1103.0
sao paulo,SP,-23.595359242221353,-46.732298862773334,1,74.99
sao paulo,SP,-23.595345947564116,-46.50398989849837,4,104.33
sao paulo,SP,-23.595314505419307,-46.746804052779034,3,126.80000000000001
sao paulo,SP,-23.595284852664307,-46.728198536058464,7,358.53
sao paulo,SP,-23.595215161682745,-46.71136756513203,1,23.0
sao paulo,SP,-23.59514434948399,-46.52928289474182,1,11.9
sao paulo,SP,-23.59513766726221,-46.60857284597207,3,134.87
sao paulo,SP,-23.595125620936503,-46.63657923674852,4,378.53
sao paulo,SP,-23.595120905367683,-46.57334683733355,5,938.49
sao paulo,SP,-23.59506185943334,-46.51627798568626,3,268.9
sao paulo,SP,-23.594998025868616,-46.700712315867854,1,49.99
sao paulo,SP,-23.594990927638744,-46.628618231118665,4,530.79
sao paulo,SP,-23.594829483255708,-46.412661455679455,4,415.72
sao paulo,SP,-23.594701546336665,-46.68729881009804,22,3664.86
sao paulo,SP,-23.59464098522388,-46.673017764506184,2,39.9
sao paulo,SP,-23.59461802777047,-46.75724227732727,14,862.02
sao paulo,SP,-23.594555942402376,-46.78748871127183,5,581.79
sao paulo,SP,-23.594548872181477,-46.73348319411699,2,217.99
sao paulo,SP,-23.594503825401347,-46.57224575075883,3,284.69
sao paulo,SP,-23.594397899934847,-46.50310129706572,1,47.5
sao paulo,SP,-23.594392067392963,-46.497112247985875,3,153.64
sao paulo,SP,-23.59422142468539,-46.47996364993211,3,461.99
sao paulo,SP,-23.594168304529937,-46.658660962450206,1,34.99
sao paulo,SP,-23.594156358365396,-46.54931504862177,1,24.0
sao paulo,SP,-23.594135363810274,-46.64576084364336,11,1407.45
sao paulo,SP,-23.594095655386685,-46.594655527593055,4,707.7
sao paulo,SP,-23.594027301222617,-46.786173435750996,7,580.59
sao paulo,SP,-23.593864354709975,-46.573476630878304,7,1060.59
sao paulo,SP,-23.59383917278593,-46.61645866896797,1,74.89
sao paulo,SP,-23.593710319696335,-46.740212944963176,1,220.0
sao paulo,SP,-23.593620778372998,-46.76614576202182,10,1278.4
sao paulo,SP,-23.59361490795346,-46.670166868732956,9,1238.9
sao paulo,SP,-23.593454949246254,-46.55235596542038,2,168.73
sao paulo,SP,-23.59343120937107,-46.63918870828599,5,1261.27
sao paulo,SP,-23.593413470194534,-46.48221685448949,3,151.88
sao paulo,SP,-23.593406680948608,-46.6857212639924,16,1685.96
sao paulo,SP,-23.593289291903176,-46.772505416655925,10,859.4200000000001
sao paulo,SP,-23.593221441898947,-46.67273270444528,3,347.9
sao paulo,SP,-23.593184555426912,-46.64315857695279,5,375.6
sao paulo,SP,-23.593140793201083,-46.55624663672745,4,323.3
sao paulo,SP,-23.59313242355028,-46.57686178753552,3,525.65
sao paulo,SP,-23.593127930787567,-46.67676098288305,18,2376.45
sao paulo,SP,-23.593007353279795,-46.655914200335275,2,110.37
sao paulo,SP,-23.59296728697988,-46.73607617353979,3,129.3
sao paulo,SP,-23.5928960129834,-46.642191057251566,7,343.26
sao paulo,SP,-23.592857540151993,-46.536598606568326,1,373.98
sao paulo,SP,-23.592775547444546,-46.601190643558255,6,795.94
sao paulo,SP,-23.592763616769293,-46.50006375816117,3,777.5
sao paulo,SP,-23.592648578580313,-46.53198943442184,8,863.37
sao paulo,SP,-23.592552355006298,-46.58181592882135,8,1250.29
sao paulo,SP,-23.592510950643614,-46.62549344482004,16,1765.93
sao paulo,SP,-23.592504115039187,-46.60240268369205,12,1136.78
sao paulo,SP,-23.592386803425217,-46.52581952770541,2,128.9
sao paulo,SP,-23.59236811649082,-46.553386099109616,6,1297.95
sao paulo,SP,-23.59233861916049,-46.60651734770442,9,1107.39
sao paulo,SP,-23.592234893589836,-46.736414231417946,1,49.0
sao paulo,SP,-23.592107686541567,-46.51977943663695,4,218.97
sao paulo,SP,-23.59195427807019,-46.511001578259545,4,559.7
sao paulo,SP,-23.591857673415593,-46.5675227859827,1,36.49
sao paulo,SP,-23.591681235609244,-46.77033832168364,2,124.0
sao paulo,SP,-23.591653111458154,-46.572390674258706,1,24.5
sao paulo,SP,-23.591582829320107,-46.67760011308458,5,1078.16
sao paulo,SP,-23.59152003183955,-46.70897102584593,3,429.31
sao paulo,SP,-23.59149435785685,-46.5447299370755,4,517.67
sao paulo,SP,-23.591459186919497,-46.61394648682921,4,375.42
sao paulo,SP,-23.591297628369098,-46.50534004112979,4,1093.8
sao paulo,SP,-23.591281998559445,-46.72003054986746,9,826.37
sao paulo,SP,-23.591274547225453,-46.67043121247023,6,391.33
sao paulo,SP,-23.59119618813417,-46.727095790625896,1,65.0
sao paulo,SP,-23.59115413482971,-46.61714577997248,1,129.9
sao paulo,SP,-23.590929518383746,-46.70129371980658,1,11.55
sao paulo,SP,-23.59081737916436,-46.53525232812153,10,1065.87
sao paulo,SP,-23.590807229752002,-46.49323179428735,3,474.78999999999996
sao paulo,SP,-23.59063676727138,-46.40544553714187,8,348.98
sao paulo,SP,-23.59062688490493,-46.60661223767748,5,649.8
sao paulo,SP,-23.59059525722111,-46.57730158280176,4,1118.39
sao paulo,SP,-23.59046704886793,-46.560989105830366,1,90.0
sao paulo,SP,-23.590460025128277,-46.604998590367984,1,109.97
sao paulo,SP,-23.590317795175192,-46.53928914700151,3,439.89
sao paulo,SP,-23.590310151882008,-46.723572458819376,5,576.8
sao paulo,SP,-23.5902863253944,-46.496457978801125,2,745.89
sao paulo,SP,-23.590284975563602,-46.64586546649826,6,694.8
sao paulo,SP,-23.590209890217753,-46.57783355507746,1,89.99
sao paulo,SP,-23.590094110409527,-46.60990210167488,2,108.9
sao paulo,SP,-23.59007805117624,-46.78607382169766,5,578.79
sao paulo,SP,-23.59002820753952,-46.527912598128275,1,52.99
sao paulo,SP,-23.590008404889527,-46.67555610804616,2,144.97
sao paulo,SP,-23.589955075176455,-46.41220586639826,8,1500.3400000000001
sao paulo,SP,-23.58990810921161,-46.712610238382645,3,637.9
sao paulo,SP,-23.589855473459437,-46.55935188578286,2,196.97
sao paulo,SP,-23.589847401363592,-46.632613806421325,7,1203.5900000000001
sao paulo,SP,-23.589821561881465,-46.62447165912772,10,2559.8199999999997
sao paulo,SP,-23.5896199835501,-46.4830528231164,3,205.5
sao paulo,SP,-23.589487918494665,-46.68100070686952,19,4700.93
sao paulo,SP,-23.58941316805441,-46.66942376820583,5,397.17
sao paulo,SP,-23.58937992523892,-46.51660400323707,3,676.0999999999999
sao paulo,SP,-23.58937783548387,-46.6303969650611,18,2047.75
sao paulo,SP,-23.589304591307975,-46.616960502299825,3,194.89
sao paulo,SP,-23.589279214292457,-46.681385300229394,10,829.29
sao paulo,SP,-23.589238662316703,-46.54789753087898,1,31.9
sao paulo,SP,-23.589137852305686,-46.76124463878243,4,289.59
sao paulo,SP,-23.58911875974283,-46.63631366826862,1,43.49
sao paulo,SP,-23.589061006060522,-46.7310331960079,1,420.0
sao paulo,SP,-23.589041319136143,-46.66304475295132,1,47.3
sao paulo,SP,-23.588815037875563,-46.738946314712344,2,81.89
sao paulo,SP,-23.58876457891091,-46.74010514664085,2,156.67000000000002
sao paulo,SP,-23.58865488968895,-46.72665430092211,1,109.9
sao paulo,SP,-23.588614272951972,-46.543918198532445,6,850.7
sao paulo,SP,-23.588548090189526,-46.39957872251529,8,1026.96
sao paulo,SP,-23.588522392161533,-46.53129129303778,3,216.08
sao paulo,SP,-23.588482596844702,-46.73790829286835,1,61.8
sao paulo,SP,-23.588457209884385,-46.57455217423434,3,497.85999999999996
sao paulo,SP,-23.58845659053836,-46.719338419798156,12,1683.87
sao paulo,SP,-23.588403626569537,-46.54991766678179,4,515.59
sao paulo,SP,-23.588380095778795,-46.80242673463387,8,748.79
sao paulo,SP,-23.58828746610215,-46.741709883898515,18,2775.49
sao paulo,SP,-23.58826580488752,-46.54307501484666,6,240.6
sao paulo,SP,-23.58820998645623,-46.64362845133982,6,1427.34
sao paulo,SP,-23.58817779733691,-46.54478573789748,1,36.0
sao paulo,SP,-23.5881505423226,-46.637982433644154,6,1195.2
sao paulo,SP,-23.58813433485479,-46.52972888497186,3,171.97
sao paulo,SP,-23.588064091115555,-46.78016277943383,1,199.0
sao paulo,SP,-23.587940309803887,-46.503306579806804,4,1195.8
sao paulo,SP,-23.587634592932183,-46.74933567487183,7,1047.6799999999998
sao paulo,SP,-23.587503659361758,-46.53687798250908,1,144.94
sao paulo,SP,-23.58741915450063,-46.581435332792104,4,492.89
sao paulo,SP,-23.587358989348647,-46.5078845519743,2,141.7
sao paulo,SP,-23.58735360067015,-46.61525833895386,2,21.990000000000002
sao paulo,SP,-23.58734432766691,-46.60324253151921,8,1244.96
sao paulo,SP,-23.587305819532002,-46.71740709961528,3,809.9
sao paulo,SP,-23.58728364111152,-46.586236596487716,1,53.9
sao paulo,SP,-23.58725130580715,-46.679195757569985,14,1173.92
sao paulo,SP,-23.587187931115963,-46.668105883238354,1,120.0
sao paulo,SP,-23.587137260977695,-46.77847248843924,2,333.6
sao paulo,SP,-23.586831106739375,-46.64178787882188,13,845.5400000000001
sao paulo,SP,-23.586664410257903,-46.551875160054564,3,278.98
sao paulo,SP,-23.58665318740991,-46.766901126399084,2,199.9
sao paulo,SP,-23.58654972414455,-46.488694256580914,8,2220.87
